period,value,model,zone,resource_name,tech_type,case,timestep,unit,planning_year
2045,469850.1969027889,SWITCH,SPPS,SPPS_solar_photovoltaic_1,Solar,base_52_week,all,MWh,2045
2045,32010464.49384375,SWITCH,SPPS,SPPS_utilitypv_class1_moderate_0_anyQual_0,Solar,base_52_week,all,MWh,2045
2045,2003892.6597634244,SWITCH,SPPS,SPPS_utilitypv_class1_moderate_1_anyQual_1,Solar,base_52_week,all,MWh,2045
2045,0.626370153418492,SWITCH,SPPS,SPPS_utilitypv_class1_moderate_2_anyQual_0,Solar,base_52_week,all,MWh,2045
2045,0.5918630353128967,SWITCH,SPPS,SPPS_utilitypv_class1_moderate_3_anyQual_1,Solar,base_52_week,all,MWh,2045
2045,0.5086450652495018,SWITCH,SPPS,SPPS_utilitypv_class1_moderate_4_anyQual_0,Solar,base_52_week,all,MWh,2045
2045,0.4918897372789909,SWITCH,SPPS,SPPS_utilitypv_class1_moderate_5_anyQual_1,Solar,base_52_week,all,MWh,2045
2045,0.47731883158258703,SWITCH,SPPS,SPPS_utilitypv_class1_moderate_6_anyQual_0,Solar,base_52_week,all,MWh,2045
2045,0.4230094880232426,SWITCH,SPPS,SPPS_utilitypv_class1_moderate_7_anyQual_1,Solar,base_52_week,all,MWh,2045
2045,0.414556244653993,SWITCH,SPPS,SPPS_utilitypv_class1_moderate_8_anyQual_0,Solar,base_52_week,all,MWh,2045
2045,0.4170818577437314,SWITCH,SPPS,SPPS_utilitypv_class1_moderate_9_anyQual_1,Solar,base_52_week,all,MWh,2045
2045,180527.0474051081,SWITCH,SRCA,SRCA_battery_moderate_0,Battery,base_52_week,all,MWh,2045
2045,207776.32613616769,SWITCH,SRCA,SRCA_biomass_1,Other,base_52_week,all,MWh,2045
2045,271046.2056392265,SWITCH,SRCA,SRCA_biomass_2,Other,base_52_week,all,MWh,2045
2045,1449888.8530632462,SWITCH,SRCA,SRCA_conventional_hydroelectric_1,Hydro,base_52_week,all,MWh,2045
2045,1252.8147788270273,SWITCH,SRCA,SRCA_conventional_steam_coal_1,Coal,base_52_week,all,MWh,2045
2045,42692859.19430646,SWITCH,SRCA,SRCA_distributed_generation_1,Distributed Solar,base_52_week,all,MWh,2045
2045,6670939.298953181,SWITCH,SRCA,SRCA_hydroelectric_pumped_storage_1,Hydro,base_52_week,all,MWh,2045
2045,0.004020150461476519,SWITCH,SRCA,SRCA_hydrogen_fframe_ct_moderate_0,Hydro,base_52_week,all,MWh,2045
2045,0.02653410525728518,SWITCH,SRCA,SRCA_hydrogen_hframe_cc_moderate_0,Hydro,base_52_week,all,MWh,2045
2045,1059946.6691623318,SWITCH,SRCA,SRCA_landbasedwind_class3_moderate_0_anyQual_0,Wind,base_52_week,all,MWh,2045
2045,314332.52882785397,SWITCH,SRCA,SRCA_landbasedwind_class3_moderate_10_anyQual_1,Wind,base_52_week,all,MWh,2045
2045,240209.8522653679,SWITCH,SRCA,SRCA_landbasedwind_class3_moderate_11_anyQual_1,Wind,base_52_week,all,MWh,2045
2045,2257431.085360325,SWITCH,SRCA,SRCA_landbasedwind_class3_moderate_12_anyQual_0,Wind,base_52_week,all,MWh,2045
2045,2518685.813057762,SWITCH,SRCA,SRCA_landbasedwind_class3_moderate_13_anyQual_0,Wind,base_52_week,all,MWh,2045
2045,429826.1213224698,SWITCH,SRCA,SRCA_landbasedwind_class3_moderate_14_anyQual_0,Wind,base_52_week,all,MWh,2045
2045,492601.5960880081,SWITCH,SRCA,SRCA_landbasedwind_class3_moderate_15_anyQual_1,Wind,base_52_week,all,MWh,2045
2045,228068.41042782503,SWITCH,SRCA,SRCA_landbasedwind_class3_moderate_16_anyQual_1,Wind,base_52_week,all,MWh,2045
2045,634826.9794213299,SWITCH,SRCA,SRCA_landbasedwind_class3_moderate_17_anyQual_1,Wind,base_52_week,all,MWh,2045
2045,1759666.0577429936,SWITCH,SRCA,SRCA_landbasedwind_class3_moderate_18_anyQual_0,Wind,base_52_week,all,MWh,2045
2045,2622159.6547631915,SWITCH,SRCA,SRCA_landbasedwind_class3_moderate_19_anyQual_0,Wind,base_52_week,all,MWh,2045
2045,3331464.393304971,SWITCH,SRCA,SRCA_landbasedwind_class3_moderate_1_anyQual_0,Wind,base_52_week,all,MWh,2045
2045,1192425.0395655115,SWITCH,SRCA,SRCA_landbasedwind_class3_moderate_20_anyQual_0,Wind,base_52_week,all,MWh,2045
2045,43089.92623260846,SWITCH,SRCA,SRCA_landbasedwind_class3_moderate_21_anyQual_1,Wind,base_52_week,all,MWh,2045
2045,282662.44280268,SWITCH,SRCA,SRCA_landbasedwind_class3_moderate_22_anyQual_1,Wind,base_52_week,all,MWh,2045
2045,111896.89645085079,SWITCH,SRCA,SRCA_landbasedwind_class3_moderate_23_anyQual_1,Wind,base_52_week,all,MWh,2045
2045,1.055737063722769,SWITCH,SRCA,SRCA_landbasedwind_class3_moderate_24_anyQual_0,Wind,base_52_week,all,MWh,2045
2045,0.10372541019664282,SWITCH,SRCA,SRCA_landbasedwind_class3_moderate_25_anyQual_0,Wind,base_52_week,all,MWh,2045
2045,0.2402740963360233,SWITCH,SRCA,SRCA_landbasedwind_class3_moderate_26_anyQual_0,Wind,base_52_week,all,MWh,2045
2045,0.49831216635768466,SWITCH,SRCA,SRCA_landbasedwind_class3_moderate_27_anyQual_1,Wind,base_52_week,all,MWh,2045
2045,0.12272410488469655,SWITCH,SRCA,SRCA_landbasedwind_class3_moderate_28_anyQual_1,Wind,base_52_week,all,MWh,2045
2045,0.04388318132010257,SWITCH,SRCA,SRCA_landbasedwind_class3_moderate_29_anyQual_1,Wind,base_52_week,all,MWh,2045
2045,2530443.1468020556,SWITCH,SRCA,SRCA_landbasedwind_class3_moderate_2_anyQual_0,Wind,base_52_week,all,MWh,2045
2045,371167.5482011041,SWITCH,SRCA,SRCA_landbasedwind_class3_moderate_3_anyQual_1,Wind,base_52_week,all,MWh,2045
2045,342153.740706404,SWITCH,SRCA,SRCA_landbasedwind_class3_moderate_4_anyQual_1,Wind,base_52_week,all,MWh,2045
2045,110806.0123218383,SWITCH,SRCA,SRCA_landbasedwind_class3_moderate_5_anyQual_1,Wind,base_52_week,all,MWh,2045
2045,985012.4756920903,SWITCH,SRCA,SRCA_landbasedwind_class3_moderate_6_anyQual_0,Wind,base_52_week,all,MWh,2045
2045,2652568.470168217,SWITCH,SRCA,SRCA_landbasedwind_class3_moderate_7_anyQual_0,Wind,base_52_week,all,MWh,2045
2045,2492875.7311593867,SWITCH,SRCA,SRCA_landbasedwind_class3_moderate_8_anyQual_0,Wind,base_52_week,all,MWh,2045
2045,348797.5278587796,SWITCH,SRCA,SRCA_landbasedwind_class3_moderate_9_anyQual_1,Wind,base_52_week,all,MWh,2045
2045,7656087.507985503,SWITCH,SRCA,SRCA_natural_gas_fired_combined_cycle_1,Natural Gas,base_52_week,all,MWh,2045
2045,110604.19818750401,SWITCH,SRCA,SRCA_natural_gas_fired_combined_cycle_2,Natural Gas,base_52_week,all,MWh,2045
2045,2893.31960543357,SWITCH,SRCA,SRCA_natural_gas_fired_combustion_turbine_1,Natural Gas,base_52_week,all,MWh,2045
2045,498722.18293343374,SWITCH,SRCA,SRCA_natural_gas_fired_combustion_turbine_2,Natural Gas,base_52_week,all,MWh,2045
2045,67813.87512492928,SWITCH,SRCA,SRCA_natural_gas_steam_turbine_1,Natural Gas,base_52_week,all,MWh,2045
2045,0.004746373873157562,SWITCH,SRCA,SRCA_naturalgas_fframe_ct_moderate_0,Natural Gas,base_52_week,all,MWh,2045
2045,91259603.53976159,SWITCH,SRCA,SRCA_naturalgas_hframe_cc_95_ccs_moderate_0,CCS,base_52_week,all,MWh,2045
2045,0.17192211317793948,SWITCH,SRCA,SRCA_naturalgas_hframe_cc_moderate_0,Natural Gas,base_52_week,all,MWh,2045
2045,97865533.65777415,SWITCH,SRCA,SRCA_nuclear_1,Nuclear,base_52_week,all,MWh,2045
2045,0.05164851151069385,SWITCH,SRCA,SRCA_nuclear_nuclear_moderate_0,Nuclear,base_52_week,all,MWh,2045
2045,0.04230960107902607,SWITCH,SRCA,SRCA_offshorewind_class12_moderate_floating_0_1,Wind,base_52_week,all,MWh,2045
2045,0.036210226269500094,SWITCH,SRCA,SRCA_offshorewind_class12_moderate_floating_0_2,Wind,base_52_week,all,MWh,2045
2045,0.036269690239473046,SWITCH,SRCA,SRCA_offshorewind_class12_moderate_floating_0_3,Wind,base_52_week,all,MWh,2045
2045,0.08980595693704989,SWITCH,SRCA,SRCA_offshorewind_class3_moderate_fixed_0_1,Wind,base_52_week,all,MWh,2045
2045,0.07454029960419772,SWITCH,SRCA,SRCA_offshorewind_class3_moderate_fixed_0_2,Wind,base_52_week,all,MWh,2045
2045,0.08680160438146184,SWITCH,SRCA,SRCA_offshorewind_class3_moderate_fixed_0_3,Wind,base_52_week,all,MWh,2045
2045,0.07247830077140949,SWITCH,SRCA,SRCA_offshorewind_class3_moderate_fixed_1_1,Wind,base_52_week,all,MWh,2045
2045,0.08100375935838074,SWITCH,SRCA,SRCA_offshorewind_class3_moderate_fixed_1_2,Wind,base_52_week,all,MWh,2045
2045,0.07520431887323559,SWITCH,SRCA,SRCA_offshorewind_class3_moderate_fixed_1_3,Wind,base_52_week,all,MWh,2045
2045,0.0009282098225790256,SWITCH,SRCA,SRCA_petroleum_liquids_1,Other,base_52_week,all,MWh,2045
2045,199442.8794275625,SWITCH,SRCA,SRCA_small_hydroelectric_1,Hydro,base_52_week,all,MWh,2045
2045,15006623.476875678,SWITCH,SRCA,SRCA_solar_photovoltaic_1,Solar,base_52_week,all,MWh,2045
2045,21583085.41069126,SWITCH,SRCA,SRCA_utilitypv_class1_moderate_0_anyQual_0,Solar,base_52_week,all,MWh,2045
2045,0.24927392811856963,SWITCH,SRCA,SRCA_utilitypv_class1_moderate_10_anyQual_0,Solar,base_52_week,all,MWh,2045
2045,0.26650716590180307,SWITCH,SRCA,SRCA_utilitypv_class1_moderate_11_anyQual_1,Solar,base_52_week,all,MWh,2045
2045,0.19404182040672105,SWITCH,SRCA,SRCA_utilitypv_class1_moderate_12_anyQual_0,Solar,base_52_week,all,MWh,2045
2045,0.17334577814765864,SWITCH,SRCA,SRCA_utilitypv_class1_moderate_13_anyQual_0,Solar,base_52_week,all,MWh,2045
2045,0.17714425881768522,SWITCH,SRCA,SRCA_utilitypv_class1_moderate_14_anyQual_1,Solar,base_52_week,all,MWh,2045
2045,15048176.188648816,SWITCH,SRCA,SRCA_utilitypv_class1_moderate_1_anyQual_0,Solar,base_52_week,all,MWh,2045
2045,5163287.512629431,SWITCH,SRCA,SRCA_utilitypv_class1_moderate_2_anyQual_1,Solar,base_52_week,all,MWh,2045
2045,0.9229054197174323,SWITCH,SRCA,SRCA_utilitypv_class1_moderate_3_anyQual_0,Solar,base_52_week,all,MWh,2045
2045,0.7590249478145025,SWITCH,SRCA,SRCA_utilitypv_class1_moderate_4_anyQual_0,Solar,base_52_week,all,MWh,2045
2045,0.6733690091504364,SWITCH,SRCA,SRCA_utilitypv_class1_moderate_5_anyQual_1,Solar,base_52_week,all,MWh,2045
2045,0.2618509811641363,SWITCH,SRCA,SRCA_utilitypv_class1_moderate_6_anyQual_0,Solar,base_52_week,all,MWh,2045
2045,0.3747654857760839,SWITCH,SRCA,SRCA_utilitypv_class1_moderate_7_anyQual_0,Solar,base_52_week,all,MWh,2045
2045,0.3512719960824567,SWITCH,SRCA,SRCA_utilitypv_class1_moderate_8_anyQual_1,Solar,base_52_week,all,MWh,2045
2045,0.22710808638932378,SWITCH,SRCA,SRCA_utilitypv_class1_moderate_9_anyQual_0,Solar,base_52_week,all,MWh,2045
2045,0.7585967442139739,SWITCH,SRCE,SRCE_battery_moderate_0,Battery,base_52_week,all,MWh,2045
2045,49493.729638227844,SWITCH,SRCE,SRCE_biomass_1,Other,base_52_week,all,MWh,2045
2045,1166.8964105387734,SWITCH,SRCE,SRCE_biomass_2,Other,base_52_week,all,MWh,2045
2045,8557373.964372383,SWITCH,SRCE,SRCE_conventional_hydroelectric_1,Hydro,base_52_week,all,MWh,2045
2045,13427.22450694954,SWITCH,SRCE,SRCE_conventional_steam_coal_1,Coal,base_52_week,all,MWh,2045
2045,980.0013034043374,SWITCH,SRCE,SRCE_conventional_steam_coal_2,Coal,base_52_week,all,MWh,2045
2045,15569859.654129827,SWITCH,SRCE,SRCE_distributed_generation_1,Distributed Solar,base_52_week,all,MWh,2045
2045,4307311.419128747,SWITCH,SRCE,SRCE_hydroelectric_pumped_storage_1,Hydro,base_52_week,all,MWh,2045
2045,0.0033041277019208374,SWITCH,SRCE,SRCE_hydrogen_fframe_ct_moderate_0,Hydro,base_52_week,all,MWh,2045
2045,0.0222423355233941,SWITCH,SRCE,SRCE_hydrogen_hframe_cc_moderate_0,Hydro,base_52_week,all,MWh,2045
2045,20529530.37047159,SWITCH,SRCE,SRCE_landbasedwind_class3_moderate_0_anyQual_0,Wind,base_52_week,all,MWh,2045
2045,1711900.5633189382,SWITCH,SRCE,SRCE_landbasedwind_class3_moderate_14_anyQual_0,Wind,base_52_week,all,MWh,2045
2045,22458634.109870538,SWITCH,SRCE,SRCE_landbasedwind_class3_moderate_20_anyQual_1,Wind,base_52_week,all,MWh,2045
2045,0.8088753115128565,SWITCH,SRCE,SRCE_landbasedwind_class3_moderate_27_anyQual_0,Wind,base_52_week,all,MWh,2045
2045,25786475.544869192,SWITCH,SRCE,SRCE_landbasedwind_class3_moderate_2_anyQual_1,Wind,base_52_week,all,MWh,2045
2045,0.950700554891308,SWITCH,SRCE,SRCE_landbasedwind_class3_moderate_35_anyQual_1,Wind,base_52_week,all,MWh,2045
2045,0.5272203649584997,SWITCH,SRCE,SRCE_landbasedwind_class3_moderate_44_anyQual_0,Wind,base_52_week,all,MWh,2045
2045,0.5933087800611795,SWITCH,SRCE,SRCE_landbasedwind_class3_moderate_54_anyQual_1,Wind,base_52_week,all,MWh,2045
2045,19253482.313941978,SWITCH,SRCE,SRCE_landbasedwind_class3_moderate_5_anyQual_0,Wind,base_52_week,all,MWh,2045
2045,0.24598183258123246,SWITCH,SRCE,SRCE_landbasedwind_class3_moderate_65_anyQual_0,Wind,base_52_week,all,MWh,2045
2045,0.30652852705766914,SWITCH,SRCE,SRCE_landbasedwind_class3_moderate_77_anyQual_1,Wind,base_52_week,all,MWh,2045
2045,24831789.404725943,SWITCH,SRCE,SRCE_landbasedwind_class3_moderate_9_anyQual_1,Wind,base_52_week,all,MWh,2045
2045,1628449.3058369295,SWITCH,SRCE,SRCE_natural_gas_fired_combined_cycle_1,Natural Gas,base_52_week,all,MWh,2045
2045,7682515.553117699,SWITCH,SRCE,SRCE_natural_gas_fired_combined_cycle_2,Natural Gas,base_52_week,all,MWh,2045
2045,170162.47033935052,SWITCH,SRCE,SRCE_natural_gas_fired_combustion_turbine_1,Natural Gas,base_52_week,all,MWh,2045
2045,11782.739574490999,SWITCH,SRCE,SRCE_natural_gas_fired_combustion_turbine_2,Natural Gas,base_52_week,all,MWh,2045
2045,284.3634394281995,SWITCH,SRCE,SRCE_natural_gas_fired_combustion_turbine_3,Natural Gas,base_52_week,all,MWh,2045
2045,448.0028663250976,SWITCH,SRCE,SRCE_natural_gas_internal_combustion_engine_1,Natural Gas,base_52_week,all,MWh,2045
2045,7368.338237947916,SWITCH,SRCE,SRCE_natural_gas_steam_turbine_1,Natural Gas,base_52_week,all,MWh,2045
2045,0.004220386262128145,SWITCH,SRCE,SRCE_naturalgas_fframe_ct_moderate_0,Natural Gas,base_52_week,all,MWh,2045
2045,47540630.387218975,SWITCH,SRCE,SRCE_naturalgas_hframe_cc_95_ccs_moderate_0,CCS,base_52_week,all,MWh,2045
2045,0.06223980455437686,SWITCH,SRCE,SRCE_naturalgas_hframe_cc_moderate_0,Natural Gas,base_52_week,all,MWh,2045
2045,61531006.62838546,SWITCH,SRCE,SRCE_nuclear_1,Nuclear,base_52_week,all,MWh,2045
2045,0.04164260881391246,SWITCH,SRCE,SRCE_nuclear_nuclear_moderate_0,Nuclear,base_52_week,all,MWh,2045
2045,267531.26364809985,SWITCH,SRCE,SRCE_small_hydroelectric_1,Hydro,base_52_week,all,MWh,2045
2045,3790536.4138115575,SWITCH,SRCE,SRCE_solar_photovoltaic_1,Solar,base_52_week,all,MWh,2045
2045,22375462.10810798,SWITCH,SRCE,SRCE_utilitypv_class1_moderate_0_anyQual_0,Solar,base_52_week,all,MWh,2045
2045,0.6282375846677185,SWITCH,SRCE,SRCE_utilitypv_class1_moderate_10_anyQual_0,Solar,base_52_week,all,MWh,2045
2045,0.5755870842152392,SWITCH,SRCE,SRCE_utilitypv_class1_moderate_11_anyQual_1,Solar,base_52_week,all,MWh,2045
2045,20902177.938447878,SWITCH,SRCE,SRCE_utilitypv_class1_moderate_1_anyQual_0,Solar,base_52_week,all,MWh,2045
2045,21362789.003632702,SWITCH,SRCE,SRCE_utilitypv_class1_moderate_2_anyQual_1,Solar,base_52_week,all,MWh,2045
2045,1.8426085271055654,SWITCH,SRCE,SRCE_utilitypv_class1_moderate_3_anyQual_0,Solar,base_52_week,all,MWh,2045
2045,1858548.1963773188,SWITCH,SRCE,SRCE_utilitypv_class1_moderate_4_anyQual_1,Solar,base_52_week,all,MWh,2045
2045,0.8021222517375157,SWITCH,SRCE,SRCE_utilitypv_class1_moderate_5_anyQual_0,Solar,base_52_week,all,MWh,2045
2045,1.2936069342326422,SWITCH,SRCE,SRCE_utilitypv_class1_moderate_6_anyQual_0,Solar,base_52_week,all,MWh,2045
2045,1.3304521770066526,SWITCH,SRCE,SRCE_utilitypv_class1_moderate_7_anyQual_1,Solar,base_52_week,all,MWh,2045
2045,0.6778635749438581,SWITCH,SRCE,SRCE_utilitypv_class1_moderate_8_anyQual_0,Solar,base_52_week,all,MWh,2045
2045,0.7360863442512914,SWITCH,SRCE,SRCE_utilitypv_class1_moderate_9_anyQual_1,Solar,base_52_week,all,MWh,2045
2045,0.7798014043416166,SWITCH,SRSE,SRSE_battery_moderate_0,Battery,base_52_week,all,MWh,2045
2045,786108.3729487227,SWITCH,SRSE,SRSE_biomass_1,Other,base_52_week,all,MWh,2045
2045,405202.43976015877,SWITCH,SRSE,SRSE_biomass_2,Other,base_52_week,all,MWh,2045
2045,4730478.342008642,SWITCH,SRSE,SRSE_conventional_hydroelectric_1,Hydro,base_52_week,all,MWh,2045
2045,0.0017384031345519856,SWITCH,SRSE,SRSE_conventional_steam_coal_1,Coal,base_52_week,all,MWh,2045
2045,0.001387556981485135,SWITCH,SRSE,SRSE_conventional_steam_coal_2,Coal,base_52_week,all,MWh,2045
2045,14365572.077521442,SWITCH,SRSE,SRSE_distributed_generation_1,Distributed Solar,base_52_week,all,MWh,2045
2045,4327860.940937734,SWITCH,SRSE,SRSE_hydroelectric_pumped_storage_1,Hydro,base_52_week,all,MWh,2045
2045,0.0027334451169711,SWITCH,SRSE,SRSE_hydrogen_fframe_ct_moderate_0,Hydro,base_52_week,all,MWh,2045
2045,0.02304606731447009,SWITCH,SRSE,SRSE_hydrogen_hframe_cc_moderate_0,Hydro,base_52_week,all,MWh,2045
2045,13524302.021033155,SWITCH,SRSE,SRSE_landbasedwind_class3_moderate_0_anyQual_0,Wind,base_52_week,all,MWh,2045
2045,0.8512141947593659,SWITCH,SRSE,SRSE_landbasedwind_class3_moderate_14_anyQual_0,Wind,base_52_week,all,MWh,2045
2045,0.8160472868330358,SWITCH,SRSE,SRSE_landbasedwind_class3_moderate_20_anyQual_1,Wind,base_52_week,all,MWh,2045
2045,0.4850449234345425,SWITCH,SRSE,SRSE_landbasedwind_class3_moderate_27_anyQual_0,Wind,base_52_week,all,MWh,2045
2045,11342130.844313102,SWITCH,SRSE,SRSE_landbasedwind_class3_moderate_2_anyQual_1,Wind,base_52_week,all,MWh,2045
2045,0.4922692944888246,SWITCH,SRSE,SRSE_landbasedwind_class3_moderate_35_anyQual_1,Wind,base_52_week,all,MWh,2045
2045,0.3402332776659332,SWITCH,SRSE,SRSE_landbasedwind_class3_moderate_44_anyQual_0,Wind,base_52_week,all,MWh,2045
2045,0.325823160772502,SWITCH,SRSE,SRSE_landbasedwind_class3_moderate_54_anyQual_1,Wind,base_52_week,all,MWh,2045
2045,14399022.708467811,SWITCH,SRSE,SRSE_landbasedwind_class3_moderate_5_anyQual_0,Wind,base_52_week,all,MWh,2045
2045,0.2126782161893073,SWITCH,SRSE,SRSE_landbasedwind_class3_moderate_65_anyQual_0,Wind,base_52_week,all,MWh,2045
2045,0.20939083567748573,SWITCH,SRSE,SRSE_landbasedwind_class3_moderate_77_anyQual_1,Wind,base_52_week,all,MWh,2045
2045,3486908.353029991,SWITCH,SRSE,SRSE_landbasedwind_class3_moderate_9_anyQual_1,Wind,base_52_week,all,MWh,2045
2045,15101769.580338731,SWITCH,SRSE,SRSE_natural_gas_fired_combined_cycle_1,Natural Gas,base_52_week,all,MWh,2045
2045,117358.8819300935,SWITCH,SRSE,SRSE_natural_gas_fired_combined_cycle_2,Natural Gas,base_52_week,all,MWh,2045
2045,71147.33816312707,SWITCH,SRSE,SRSE_natural_gas_fired_combustion_turbine_1,Natural Gas,base_52_week,all,MWh,2045
2045,12748.804110282155,SWITCH,SRSE,SRSE_natural_gas_fired_combustion_turbine_2,Natural Gas,base_52_week,all,MWh,2045
2045,2156.0858985624277,SWITCH,SRSE,SRSE_natural_gas_internal_combustion_engine_1,Natural Gas,base_52_week,all,MWh,2045
2045,0.003394593377902157,SWITCH,SRSE,SRSE_naturalgas_fframe_ct_moderate_0,Natural Gas,base_52_week,all,MWh,2045
2045,102919344.3186784,SWITCH,SRSE,SRSE_naturalgas_hframe_cc_95_ccs_moderate_0,CCS,base_52_week,all,MWh,2045
2045,0.04800891998016436,SWITCH,SRSE,SRSE_naturalgas_hframe_cc_moderate_0,Natural Gas,base_52_week,all,MWh,2045
2045,63665347.81261374,SWITCH,SRSE,SRSE_nuclear_1,Nuclear,base_52_week,all,MWh,2045
2045,0.04945162094505663,SWITCH,SRSE,SRSE_nuclear_nuclear_moderate_0,Nuclear,base_52_week,all,MWh,2045
2045,0.023803047847083262,SWITCH,SRSE,SRSE_offshorewind_class12_moderate_floating_0_1,Wind,base_52_week,all,MWh,2045
2045,0.020527826245723333,SWITCH,SRSE,SRSE_offshorewind_class12_moderate_floating_0_2,Wind,base_52_week,all,MWh,2045
2045,0.02044024210161466,SWITCH,SRSE,SRSE_offshorewind_class12_moderate_floating_0_3,Wind,base_52_week,all,MWh,2045
2045,0.0350198028104787,SWITCH,SRSE,SRSE_offshorewind_class3_moderate_fixed_0_1,Wind,base_52_week,all,MWh,2045
2045,0.03510703032217227,SWITCH,SRSE,SRSE_offshorewind_class3_moderate_fixed_0_2,Wind,base_52_week,all,MWh,2045
2045,0.03328491414266316,SWITCH,SRSE,SRSE_offshorewind_class3_moderate_fixed_0_3,Wind,base_52_week,all,MWh,2045
2045,0.0012759396691667474,SWITCH,SRSE,SRSE_petroleum_liquids_1,Other,base_52_week,all,MWh,2045
2045,23307.647681223916,SWITCH,SRSE,SRSE_small_hydroelectric_1,Hydro,base_52_week,all,MWh,2045
2045,13760558.057980396,SWITCH,SRSE,SRSE_solar_photovoltaic_1,Solar,base_52_week,all,MWh,2045
2045,36441813.1392406,SWITCH,SRSE,SRSE_utilitypv_class1_moderate_0_anyQual_0,Solar,base_52_week,all,MWh,2045
2045,0.4114052081036015,SWITCH,SRSE,SRSE_utilitypv_class1_moderate_10_anyQual_0,Solar,base_52_week,all,MWh,2045
2045,0.3583268216344103,SWITCH,SRSE,SRSE_utilitypv_class1_moderate_11_anyQual_1,Solar,base_52_week,all,MWh,2045
2045,0.2772970238926089,SWITCH,SRSE,SRSE_utilitypv_class1_moderate_12_anyQual_0,Solar,base_52_week,all,MWh,2045
2045,0.2412854211974596,SWITCH,SRSE,SRSE_utilitypv_class1_moderate_13_anyQual_0,Solar,base_52_week,all,MWh,2045
2045,0.32147788850953685,SWITCH,SRSE,SRSE_utilitypv_class1_moderate_14_anyQual_1,Solar,base_52_week,all,MWh,2045
2045,18651594.020766955,SWITCH,SRSE,SRSE_utilitypv_class1_moderate_1_anyQual_0,Solar,base_52_week,all,MWh,2045
2045,9330271.968844488,SWITCH,SRSE,SRSE_utilitypv_class1_moderate_2_anyQual_1,Solar,base_52_week,all,MWh,2045
2045,1.3178689385812599,SWITCH,SRSE,SRSE_utilitypv_class1_moderate_3_anyQual_0,Solar,base_52_week,all,MWh,2045
2045,6010471.812313107,SWITCH,SRSE,SRSE_utilitypv_class1_moderate_4_anyQual_0,Solar,base_52_week,all,MWh,2045
2045,11048246.871527323,SWITCH,SRSE,SRSE_utilitypv_class1_moderate_5_anyQual_1,Solar,base_52_week,all,MWh,2045
2045,0.5053778119859602,SWITCH,SRSE,SRSE_utilitypv_class1_moderate_6_anyQual_0,Solar,base_52_week,all,MWh,2045
2045,0.42999630699024805,SWITCH,SRSE,SRSE_utilitypv_class1_moderate_7_anyQual_0,Solar,base_52_week,all,MWh,2045
2045,0.4282246450003005,SWITCH,SRSE,SRSE_utilitypv_class1_moderate_8_anyQual_1,Solar,base_52_week,all,MWh,2045
2045,0.30634385112889195,SWITCH,SRSE,SRSE_utilitypv_class1_moderate_9_anyQual_0,Solar,base_52_week,all,MWh,2045
2045,10948992.438297836,SWITCH,SRSG,SRSG_battery_moderate_0,Battery,base_52_week,all,MWh,2045
2045,19046.732066327902,SWITCH,SRSG,SRSG_biomass_1,Other,base_52_week,all,MWh,2045
2045,47361.92007933299,SWITCH,SRSG,SRSG_biomass_2,Other,base_52_week,all,MWh,2045
2045,4649953.581236115,SWITCH,SRSG,SRSG_conventional_hydroelectric_1,Hydro,base_52_week,all,MWh,2045
2045,2990.016725813917,SWITCH,SRSG,SRSG_conventional_steam_coal_1,Coal,base_52_week,all,MWh,2045
2045,29335650.195591316,SWITCH,SRSG,SRSG_distributed_generation_1,Distributed Solar,base_52_week,all,MWh,2045
2045,277841.6149568383,SWITCH,SRSG,SRSG_geothermal_1,Geothermal,base_52_week,all,MWh,2045
2045,646895.8088852471,SWITCH,SRSG,SRSG_hydroelectric_pumped_storage_1,Hydro,base_52_week,all,MWh,2045
2045,0.003541483816561393,SWITCH,SRSG,SRSG_hydrogen_fframe_ct_moderate_0,Hydro,base_52_week,all,MWh,2045
2045,0.03166618815447529,SWITCH,SRSG,SRSG_hydrogen_hframe_cc_moderate_0,Hydro,base_52_week,all,MWh,2045
2045,14489689.853987757,SWITCH,SRSG,SRSG_landbasedwind_class3_moderate_0_anyQual_0,Wind,base_52_week,all,MWh,2045
2045,0.17144876821316501,SWITCH,SRSG,SRSG_landbasedwind_class3_moderate_10_anyQual_1,Wind,base_52_week,all,MWh,2045
2045,0.3498720367839768,SWITCH,SRSG,SRSG_landbasedwind_class3_moderate_11_anyQual_1,Wind,base_52_week,all,MWh,2045
2045,0.2752714490926801,SWITCH,SRSG,SRSG_landbasedwind_class3_moderate_12_anyQual_0,Wind,base_52_week,all,MWh,2045
2045,0.15513345444774335,SWITCH,SRSG,SRSG_landbasedwind_class3_moderate_13_anyQual_1,Wind,base_52_week,all,MWh,2045
2045,0.21464221554755605,SWITCH,SRSG,SRSG_landbasedwind_class3_moderate_14_anyQual_1,Wind,base_52_week,all,MWh,2045
2045,0.2170112934016257,SWITCH,SRSG,SRSG_landbasedwind_class3_moderate_15_anyQual_0,Wind,base_52_week,all,MWh,2045
2045,0.14322909865624156,SWITCH,SRSG,SRSG_landbasedwind_class3_moderate_16_anyQual_1,Wind,base_52_week,all,MWh,2045
2045,0.24009229665239382,SWITCH,SRSG,SRSG_landbasedwind_class3_moderate_17_anyQual_1,Wind,base_52_week,all,MWh,2045
